Area Code,Area Code (M49),Area,Months Code,Months,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
47,'184,Cook Islands,7005,May,7271,Temperature change,°c,0.339,-0.116,0.015,-0.099,0.18,0.272,-0.461,-0.279,-0.57,0.389,-0.235,0.443,0.358,-0.118,-0.558,-0.049,-0.131,0.16,0.458,0.048,-0.373,0.065,0.658,0.173,0.323,0.192,0.038,0.764,0.07,0.655,-0.345,-0.118,-0.329,0.197,0.601,1.204,-0.456,-0.698,0.192,0.242,-0.368,-0.558,0.292,1.042,-1.028,-0.008,0.732,0.262,0.613,0.962,-0.055,0.692,1.472,0.622,-0.418,-0.688,0.642,1.072,0.492,1.042,0.692,1.472
47,'184,Cook Islands,7005,May,6078,Standard Deviation,°c,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338
47,'184,Cook Islands,7006,June,7271,Temperature change,°c,-0.222,-0.233,-0.299,-0.077,-0.313,-0.371,0.133,-0.618,0.164,0.662,-0.086,0.028,0.218,-0.263,-0.271,-0.163,-0.336,0.356,0.275,0.03,0.326,0.046,-0.425,-0.359,-0.131,0.395,-0.171,0.269,0.332,0.603,0.145,-0.434,-0.185,0.09,0.989,1.426,-0.88,-0.024,0.406,-0.904,0.856,-0.144,-0.032,0.176,-0.704,0.316,0.776,0.136,-0.474,0.486,0.623,-0.374,1.716,-0.114,-0.374,0.246,0.146,0.786,0.866,-0.054,0.336,1.386
47,'184,Cook Islands,7006,June,6078,Standard Deviation,°c,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379
47,'184,Cook Islands,7007,July,7271,Temperature change,°c,0.185,0.121,-0.226,-0.054,-0.34,0.006,-0.375,-0.016,0.013,-0.117,0.363,-0.189,0.384,0.144,0.532,-0.82,-0.349,-0.234,-0.403,0.348,0.406,-0.042,-0.353,-0.597,-0.112,0.454,-0.576,-0.049,0.069,0.468,0.246,1.146,-1.211,0.602,1.197,-1.741,-0.551,-0.671,1.179,-0.171,0.369,0.279,1.079,-0.321,0.039,0.709,0.679,-0.541,0.449,1.759,1.349,-0.049,0.729,0.219,-1.111,0.529,1.159,0.149,0.289,0.069,1.659,0.749
47,'184,Cook Islands,7007,July,6078,Standard Deviation,°c,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
47,'184,Cook Islands,7008,August,7271,Temperature change,°c,0.371,-0.317,-0.221,0.355,-0.429,0.325,-0.875,-0.24,-0.225,0.029,-0.355,0.045,0.208,-0.058,0.026,-0.479,-0.319,0.335,-0.376,0.306,-0.012,-0.101,-0.774,-0.545,0.292,-0.141,-0.363,0.256,0.272,0.424,0.002,0.872,0.324,-0.451,1.215,0.192,-0.753,0.082,0.782,-0.118,0.611,-0.578,0.322,0.462,-0.418,0.282,0.742,0.672,-0.568,0.325,0.952,-0.348,-0.028,-0.688,-1.068,1.112,0.092,-0.028,1.002,0.282,0.282,0.612
47,'184,Cook Islands,7008,August,6078,Standard Deviation,°c,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
47,'184,Cook Islands,7009,September,7271,Temperature change,°c,0.39,0.229,-0.177,0.346,-0.78,-0.277,-0.354,-0.131,-0.447,0.286,0.054,-0.434,0.657,0.004,0.478,-0.231,-0.209,-0.112,0.35,0.471,0.182,-0.919,0.143,-0.334,-0.128,0.351,-0.556,0.568,0.353,0.405,-0.384,1.34,0.401,-0.788,0.485,-0.401,-0.382,-0.081,0.319,0.769,-0.851,0.221,0.969,-0.341,0.829,-0.121,0.279,0.689,-0.441,1.759,1.568,0.423,0.669,-0.021,-1.061,2.089,0.179,0.469,-0.221,1.089,0.899,1.259
47,'184,Cook Islands,7009,September,6078,Standard Deviation,°c,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392
47,'184,Cook Islands,7010,October,7271,Temperature change,°c,0.155,-0.238,-0.097,0.291,-0.131,0.225,-0.567,-0.233,-0.039,0.487,0.042,-0.359,0.162,-0.176,-0.18,0.224,0.002,-0.079,0.121,0.319,-0.012,-0.13,-0.006,-0.228,0.146,0.398,-0.411,0.354,0.299,0.607,-0.246,0.73,-0.981,-0.295,0.21,0.154,0.158,0.799,0.149,0.157,-0.209,-0.511,-0.311,0.049,1.479,-0.141,0.959,1.149,-0.731,0.699,0.759,0.429,0.499,-0.111,-1.151,0.809,0.369,-0.361,-0.621,-0.101,-0.111,0.379
47,'184,Cook Islands,7010,October,6078,Standard Deviation,°c,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281
47,'184,Cook Islands,7011,November,7271,Temperature change,°c,-0.108,-0.19,0.12,0.068,0.087,0.166,-0.479,-0.446,0.015,0.644,-0.057,-0.512,0.31,0.113,0.056,0.258,0,-0.297,-0.57,0.281,0.435,-0.474,0.086,-0.05,0.068,0.062,0.445,0.139,-0.212,-0.181,1.147,-0.809,0.747,-0.113,0.53,0.313,0.312,1.483,0.533,0.533,-0.017,1.283,-0.417,-0.567,0.573,-0.307,0.583,1.693,-1.377,0.733,1.003,1.843,0.273,0.103,0.563,1.153,-0.407,0.713,-0.557,0.123,0.093,-0.567
47,'184,Cook Islands,7011,November,6078,Standard Deviation,°c,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305
47,'184,Cook Islands,7012,December,7271,Temperature change,°c,-0.011,-0.261,0.237,-0.821,0.129,-0.48,-0.726,0.362,-0.028,-0.043,0.148,0.602,0.111,-0.379,0.079,0.006,-0.048,-0.132,-0.672,0.195,-0.104,-0.198,0.485,0.252,0.451,0.206,0.676,-0.053,-0.559,-0.075,-0.35,-0.15,1.173,0.145,0.054,-0.616,-0.426,1.604,0.804,1.054,2.304,0.807,-0.046,0.294,0.604,-0.386,-0.876,0.654,-0.446,0.369,0.744,0.336,0.624,-0.456,-0.136,1.424,0.064,0.894,-0.486,0.764,0.214,0.074
47,'184,Cook Islands,7012,December,6078,Standard Deviation,°c,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406
47,'184,Cook Islands,7016,Dec–Jan–Feb,7271,Temperature change,°c,0.32,-0.024,-0.018,0.286,-0.59,0.034,-0.16,-0.417,0.085,0.249,-0.252,0.195,0.594,-0.152,-0.228,-0.439,0.25,-0.105,-0.119,-0.142,0.026,-0.019,0.214,0.339,0.076,0.359,0.268,0.373,-0.083,-0.173,0.208,-0.041,0.031,0.641,0.056,0.283,0.245,-0.698,0.692,0.642,0.575,0.883,0.459,0.058,0.218,0.488,-0.202,-0.538,0.792,-0.158,0.009,0.247,-0.282,0.628,-0.138,-0.002,0.968,-0.015,0.432,-0.048,0.642,-0.058
47,'184,Cook Islands,7016,Dec–Jan–Feb,6078,Standard Deviation,°c,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295
47,'184,Cook Islands,7017,Mar–Apr–May,7271,Temperature change,°c,0.016,-0.022,-0.078,0.055,-0.267,0.079,-0.408,-0.57,0.05,0.086,-0.049,0.159,0.793,-0.285,-0.652,-0.233,0.384,0.091,0.12,0.107,-0.323,0.314,0.468,0.192,0.078,0.191,0.192,0.473,0.232,0.157,0.278,-0.067,-0.008,0.422,0.222,0.724,0.021,-0.864,0.683,0.483,0.78,0.103,0.052,1.15,-0.357,0.523,0.24,0.106,0.563,0.653,0.097,0.142,0.814,0.21,-0.18,-0.737,1.22,0.393,0.196,0.676,0.576,0.7
47,'184,Cook Islands,7017,Mar–Apr–May,6078,Standard Deviation,°c,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303
47,'184,Cook Islands,7018,Jun–Jul–Aug,7271,Temperature change,°c,0.111,-0.143,-0.249,0.075,-0.361,-0.013,-0.372,-0.291,-0.016,0.191,-0.026,-0.039,0.27,-0.059,0.096,-0.487,-0.335,0.152,-0.168,0.228,0.24,-0.032,-0.517,-0.5,0.016,0.236,-0.37,0.159,0.224,0.498,0.131,0.528,-0.357,0.08,1.134,-0.041,-0.728,-0.204,0.789,-0.398,0.612,-0.148,0.456,0.106,-0.361,0.436,0.732,0.089,-0.198,0.857,0.975,-0.257,0.806,-0.194,-0.851,0.629,0.466,0.302,0.719,0.099,0.759,0.916
47,'184,Cook Islands,7018,Jun–Jul–Aug,6078,Standard Deviation,°c,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258
47,'184,Cook Islands,7019,Sep–Oct–Nov,7271,Temperature change,°c,0.146,-0.066,-0.051,0.235,-0.275,0.038,-0.467,-0.27,-0.157,0.472,0.013,-0.435,0.376,-0.02,0.118,0.084,-0.069,-0.163,-0.033,0.357,0.202,-0.508,0.074,-0.204,0.029,0.27,-0.174,0.354,0.147,0.277,0.172,0.42,0.056,-0.399,0.408,0.022,0.029,0.734,0.334,0.486,-0.359,0.331,0.08,-0.286,0.96,-0.19,0.607,1.177,-0.85,1.064,1.11,0.898,0.48,-0.01,-0.55,1.35,0.047,0.274,-0.466,0.37,0.294,0.357
47,'184,Cook Islands,7019,Sep–Oct–Nov,6078,Standard Deviation,°c,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245
47,'184,Cook Islands,7020,Meteorological year,7271,Temperature change,°c,0.148,-0.064,-0.099,0.163,-0.373,0.035,-0.352,-0.387,-0.009,0.249,-0.079,-0.03,0.508,-0.129,-0.167,-0.269,0.057,-0.006,-0.05,0.138,0.036,-0.061,0.06,-0.043,0.05,0.264,-0.021,0.34,0.13,0.19,0.197,0.21,-0.069,0.186,0.455,0.247,-0.108,-0.258,0.625,0.303,0.402,0.292,0.262,0.257,0.115,0.314,0.344,0.208,0.077,0.604,0.548,0.258,0.455,0.158,-0.43,0.31,0.675,0.238,0.22,0.274,0.568,0.479
47,'184,Cook Islands,7020,Meteorological year,6078,Standard Deviation,°c,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203
66,'242,Fiji,7001,January,7271,Temperature change,°c,0.463,-0.475,-0.455,0.195,-0.001,0.302,-0.552,-0.173,0.11,0.183,-0.423,-0.462,0.704,-0.004,0.101,-0.154,0.358,0.373,-0.13,0.491,0.73,0.233,0.059,0.137,0.283,0.312,0.775,0.751,0.059,0.34,0.111,-0.246,-0.238,0.198,-0.245,0.314,0.387,1.223,0.128,0.515,0.719,0.937,1.266,0.445,1.351,0.466,0.849,0.087,0.267,0.207,0.335,0.347,0.933,1.347,1.048,1.329,0.866,0.881,1.215,0.739,1.046,1.064
66,'242,Fiji,7001,January,6078,Standard Deviation,°c,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318
66,'242,Fiji,7002,February,7271,Temperature change,°c,0.124,-0.048,0.085,0.126,-0.411,-0.178,-0.086,0.495,0.597,0.158,-0.811,-0.476,0.735,-0.352,-0.299,-0.442,0.372,0.009,0.597,1.147,0.289,0.335,0.171,0.718,0.769,0.368,1.221,1.35,-0.328,0.501,0.463,0.48,-0.056,0.575,0.142,0.716,0.639,0.439,-0.015,0.385,0.816,1.134,0.328,0.811,1.13,0.716,0.575,0.176,0.617,1.097,0.137,-0.13,0.538,0.867,1.526,1.366,0.54,1.057,1.402,1.615,0.783,0.704
66,'242,Fiji,7002,February,6078,Standard Deviation,°c,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447
66,'242,Fiji,7003,March,7271,Temperature change,°c,0.38,-0.124,-0.279,0.006,-0.235,0.604,0,-0.244,0.795,0.157,-0.308,-0.291,0.569,-0.457,-0.28,-0.503,0.257,0.211,0.488,0.916,0.64,0.278,0.269,0.352,0.125,0.451,0.471,0.966,0.243,0.214,0.825,0.543,0.156,0.719,0.691,0.716,0.786,1.143,0.684,0.813,0.492,1.013,1.148,0.679,1.138,1.35,0.635,0.474,0.522,0.799,0.462,0.846,0.694,0.96,1.068,1.192,0.954,1.309,0.209,1.166,0.568,1.131
66,'242,Fiji,7003,March,6078,Standard Deviation,°c,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462
66,'242,Fiji,7004,April,7271,Temperature change,°c,0.227,0.168,0.313,0.107,-0.454,-0.149,-0.267,-0.55,0.156,0.174,-0.082,0.225,0.119,-0.602,-0.26,0.21,0.063,-0.06,0.056,0.612,0.195,0.522,0.267,0.6,0.475,-0.438,0.425,0.882,-0.087,-0.464,0.696,-0.407,0.022,0.156,0.387,0.997,0.345,0.237,0.657,0.835,0.936,0.679,1.188,0.482,0.668,1.315,0.611,0.818,0.689,0.663,1.161,0.206,1.135,0.528,0.122,0.61,1.367,0.515,1.77,1.039,1.209,1.269
66,'242,Fiji,7004,April,6078,Standard Deviation,°c,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311
66,'242,Fiji,7005,May,7271,Temperature change,°c,0.735,0.196,-0.284,0.117,-0.671,-0.465,-0.519,-0.591,-0.186,-0.079,-0.26,0.239,0.439,-0.15,0.375,0.076,-0.449,0.169,0.184,-0.343,0.248,0.184,0.261,0.813,-0.061,-0.635,-0.28,1.27,0.298,1.078,-0.086,-0.437,0.042,-0.425,-0.193,-0.2,0.03,0.474,0.334,1.079,1.223,1.098,1.56,0.655,0.742,1.062,0.516,-0.13,0.943,1.535,1.602,0.569,0.975,0.194,0.15,0.843,1.735,0.504,0.68,1.059,1.128,1.392
66,'242,Fiji,7005,May,6078,Standard Deviation,°c,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
66,'242,Fiji,7006,June,7271,Temperature change,°c,0.48,-0.27,0.609,0.422,-0.877,-0.472,-0.856,0.456,0.227,0.232,0.606,-0.231,0.693,0.234,0.157,-0.122,-0.095,0.201,0.383,-0.445,0.16,0.36,0.271,0.653,-0.478,-0.297,-0.958,0.836,0.249,0.433,-1.043,0.559,-0.302,-1.302,-0.161,0.138,-0.403,0.661,0.281,0.852,0.302,0.938,0.195,0.633,-0.309,0.35,1.463,0.699,0.105,1.647,1.362,0.002,1.057,0.611,0.045,0.915,0.754,1.079,0.909,1.321,0.61,1.217
66,'242,Fiji,7006,June,6078,Standard Deviation,°c,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431
66,'242,Fiji,7007,July,7271,Temperature change,°c,0.451,-0.342,0.769,-0.176,-0.474,-0.4,-0.563,0.501,-0.982,0.686,0.478,-0.367,0.629,0.563,0.475,-0.284,0.241,-0.165,-0.238,-0.221,-0.132,0.574,-0.005,0.315,0.178,-1.207,-0.636,0.678,0.185,0.074,0.464,0.331,-1.015,-0.769,0.906,0.773,-0.079,0.365,1.19,0.726,0.655,0.865,0.254,0.455,-0.733,-0.653,1.446,0.343,0.691,0.781,1.503,0.725,0.704,-0.341,0.37,0.808,0.878,0.733,1.284,1.421,1.847,2.162
66,'242,Fiji,7007,July,6078,Standard Deviation,°c,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
66,'242,Fiji,7008,August,7271,Temperature change,°c,0.086,-0.025,-0.088,0.667,-0.953,-0.913,0.17,-0.256,-0.563,0.12,0.912,-0.13,0.546,0.381,0.571,0.494,-0.144,0.1,-0.398,-0.5,-0.031,-0.392,-0.207,0.379,0.497,-0.695,-0.386,0.908,0.541,0.669,0.21,-0.203,-0.99,0.246,0.831,-0.071,-0.249,0.668,0.422,0.938,0.683,0.066,-0.632,0.412,-0.138,0.397,1.874,1.674,0.596,1.495,0.912,0.967,1.366,0.283,0.032,0.521,1.119,0.601,1.588,1.854,0.448,1.751
66,'242,Fiji,7008,August,6078,Standard Deviation,°c,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464
66,'242,Fiji,7009,September,7271,Temperature change,°c,0.712,-0.155,-0.247,0.164,-1.119,-0.506,0.489,-0.36,-0.548,-0.167,0.753,-0.069,0.362,0.816,0.717,-0.288,-1.002,-0.494,0.088,0.319,-0.416,-1.164,-0.081,0.32,0.079,-0.504,-0.442,0.809,0.517,0.176,-0.899,-0.123,-1.562,-1.276,0.524,0.454,-0.665,0.552,0.857,0.794,0.878,0.38,-0.079,-0.107,1.201,0.442,1.763,0.882,0.104,1.763,0.815,0.651,0.479,1.015,0.043,0.259,1.239,1.761,0.862,0.801,1.21,1.515
66,'242,Fiji,7009,September,6078,Standard Deviation,°c,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592
66,'242,Fiji,7010,October,7271,Temperature change,°c,-0.465,0.591,-0.797,0.455,-1.226,-0.654,-0.513,-0.508,-0.083,-0.034,0.333,-0.305,0.048,1.089,1.005,0.269,-0.479,-0.65,0.614,0.492,-0.393,0.029,0.183,-0.194,0.638,0.276,0.371,0.558,0.684,-0.118,-0.12,-0.039,-0.906,-0.856,0.701,0.39,0.339,0.982,0.147,0.241,0.64,0.363,0.089,0.714,1.295,0.167,1.571,0.771,-0.339,1.232,1.26,1.201,0.405,0.699,0.198,1.293,1.534,1.912,1.459,1.166,1.545,1.068
66,'242,Fiji,7010,October,6078,Standard Deviation,°c,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
66,'242,Fiji,7011,November,7271,Temperature change,°c,-0.366,-0.136,0.043,0.168,-0.578,-0.628,-0.154,-0.147,-0.516,-0.007,0.487,-0.29,0.156,0.869,0.087,0.679,0.1,-0.523,0.277,0.019,0.537,0.16,0.474,0.08,0.764,0.744,1.04,0.302,0.421,1.113,0.286,-0.112,0.766,0.528,0.698,0.743,0.32,1.617,0.371,1.008,1.261,0.227,0.584,0.411,1,0.92,0.925,0.823,0.008,0.702,0.841,0.662,1.743,0.663,1.044,1.491,1.548,0.567,0.422,1.498,1.593,1.407
